,index,full_upc_code,product_module_descr,container_descr,class 
5873,194919,711381322086,JAMS,REGULAR,no_plastic
5874,194927,711381323625,CATSUP,GLASS,no_plastic
5875,194938,711381325582,DIP - CANNED,,no_plastic
5876,194940,711381326084,JAMS,REGULAR,no_plastic
5877,194969,711381332061,JAMS,REGULAR,no_plastic
5878,195006,711381337103,JAMS,REGULAR,no_plastic
5879,195086,711556094428,BEER,NON REFILLABLE BOTTLE,no_plastic
5880,195373,713109080124,JAMS,REGULAR,no_plastic
5881,195383,713109160178,JAMS,REGULAR,no_plastic
5882,195624,715141514643,EGGS,,no_plastic
5883,195633,715141716825,EGGS,,no_plastic
5884,196498,717256000417,DETERGENTS-PACKAGED,BOX,no_plastic
5885,196499,717256000424,DETERGENTS-PACKAGED,BOX,no_plastic
5886,196500,717256000431,DETERGENTS-PACKAGED,BOX,no_plastic
5887,197551,719212799731,DIP - CANNED,,no_plastic
5888,198686,721059000222,BOURBON,,no_plastic
5889,198740,721059002844,BOURBON,,no_plastic
5890,198792,721059847506,BOURBON,,no_plastic
5891,198817,721094199707,CARBONATED SOFT DRINKS,CAN,no_plastic
5892,198818,721094199714,CARBONATED SOFT DRINKS,NON REFILLABLE BOTTLES PLS,no_plastic
5893,198953,721557214305,DIP - CANNED,,no_plastic
5894,199004,721557371510,SEAFOOD - ANCHOVIES,,no_plastic
5895,199843,723393118878,BABY ACCESSORY,,no_plastic
5896,199848,723393124206,BABY ACCESSORY,,no_plastic
5897,199882,723442600613,FLOWER AND PLANT ARTIFICIAL,,no_plastic
5898,200569,725274029983,MAGAZINE,,no_plastic
5899,201493,728119098465,DIP - CANNED,,no_plastic
5900,201495,728119098687,DIP - CANNED,,no_plastic
5901,201496,728119098823,DIP - CANNED,,no_plastic
5902,201498,728119098908,CANNED ARTICHOKES,GLASS,no_plastic
5903,201499,728119098915,CANNED ARTICHOKES,GLASS,no_plastic
5904,201500,728119098922,CANNED ARTICHOKES,GLASS,no_plastic
5905,201520,728119430043,CORN MEAL,WRAP,no_plastic
5906,203132,731919090836,GLOVES,,no_plastic
5907,203133,731919091277,GLOVES,,no_plastic
5908,203134,731919091635,GLOVES,,no_plastic
5909,203136,731919092236,GLOVES,,no_plastic
5910,203141,731919772138,GLOVES,,no_plastic
5911,203530,732913228249,DETERGENTS-PACKAGED,BOX,no_plastic
5912,203807,733411000078,COFFEE,CAN,no_plastic
5913,203808,733411000085,COFFEE,CAN,no_plastic
5914,203821,733411900392,COFFEE,CAN,no_plastic
5915,204947,736040539797,BOURBON,,no_plastic
5916,204951,736040542032,BOURBON,,no_plastic
5917,206355,737384009670,SYRUP,,no_plastic
5918,206356,737384021016,SYRUP,,no_plastic
5919,206357,737384021023,SYRUP,,no_plastic
5920,206358,737384021030,SYRUP,,no_plastic
5921,206359,737384021214,SYRUP,,no_plastic
5922,206363,737384109103,SYRUP,,no_plastic
5923,206480,738337056468,SYRUP,,no_plastic
5924,206495,738435750534,BOURBON,,no_plastic
5925,207358,741393127690,HOUSEHOLD APPLIANCE ACCESSORIES,,no_plastic
5926,208008,742797801513,ALUMINUM FOIL,,no_plastic
5927,208009,742797801520,ALUMINUM FOIL,,no_plastic
5928,208051,742797878911,ALUMINUM FOIL,,no_plastic
5929,209264,747301018517,BOURBON,,no_plastic
5930,210650,752245113501,BEER,NON REFILLABLE BOTTLE,no_plastic
5931,210718,752385000518,CARBONATED SOFT DRINKS,CAN,no_plastic
5932,211164,754087470880,CHARCOAL,,no_plastic
5933,211342,754572925024,FLOWER AND PLANT ARTIFICIAL,,no_plastic
5934,212173,756781001018,PUDDING/PIE FILLING - CANNED,,no_plastic
5935,212174,756781001056,PUDDING/PIE FILLING - CANNED,,no_plastic
5936,212205,757037000502,LAUNDRY TREATMENT AIDS,,no_plastic
5937,212234,757037517918,LAUNDRY TREATMENT AIDS,,no_plastic
5938,213168,761706130186,ALUMINUM FOIL,,no_plastic
5939,213327,762111016676,SYRUP,,no_plastic
5940,214376,763795627868,STORAGE AND SPACE MANAGEMENT,,no_plastic
5941,216503,769662211338,BABY ACCESSORY,,no_plastic
5942,216917,770009120114,ALUMINUM FOIL,,no_plastic
5943,216921,770009250200,ALUMINUM FOIL,,no_plastic
5944,216923,770009250255,WAX PAPER,,no_plastic
5945,217847,780999000945,SYRUP,,no_plastic
5946,217849,780999002062,SYRUP,,no_plastic
5947,217886,781138807159,DIP - CANNED,,no_plastic
5948,218668,786150000014,BEER,NON REFILLABLE BOTTLE,no_plastic
5949,220318,790444027021,DISHWASHING ACCESSORY,,no_plastic
5950,220325,790555061518,BEANS WITH MEAT,CAN,no_plastic
5951,220326,790555061525,BEANS WITH MEAT,CAN,no_plastic
5952,221347,792851359955,PIE & PASTRY FILLING - CANNED,,no_plastic
5953,221421,793573050830,BOURBON,,no_plastic
5954,221456,793573180339,EGG COLORING KITS/DYE,,no_plastic
5955,221573,793994000018,BEER,NON REFILLABLE BOTTLE,no_plastic
5956,221745,794522200122,TEA - HERBAL BAGS,,no_plastic
5957,221746,794522200238,TEA - HERBAL BAGS,,no_plastic
5958,221747,794522200344,TEA - HERBAL BAGS,,no_plastic
5959,221748,794522200450,TEA - HERBAL BAGS,,no_plastic
5960,222398,798525160018,SEAFOOD-CLAMS-CANNED,,no_plastic
5961,222400,798525160032,CANNED SOUP,,no_plastic
5962,222401,798525160124,CANNED SOUP,,no_plastic
5963,222402,798525160209,CANNED SOUP,,no_plastic
5964,222403,798525160964,SEAFOOD-CLAMS-CANNED,,no_plastic
5965,222404,798525160995,SEAFOOD-CLAMS-CANNED,,no_plastic
5966,222405,798525161008,SEAFOOD-CLAMS-CANNED,,no_plastic
5967,222408,798525163095,SEAFOOD-CLAMS-CANNED,,no_plastic
5968,224207,801541500000,TEA - HERBAL BAGS,,no_plastic
5969,224210,801541500048,TEA - HERBAL BAGS,,no_plastic
5970,224213,801541500086,TEA - HERBAL BAGS,,no_plastic
5971,224216,801541500161,TEA - HERBAL BAGS,,no_plastic
5972,224659,805013112005,BABY ACCESSORY,,no_plastic
5973,225222,808829060935,ALUMINUM FOIL,,no_plastic
5974,226509,810046530191,SEAFOOD - ANCHOVIES,,no_plastic
5975,228053,810735015480,BOURBON,,no_plastic
5976,229813,811738021225,CHARCOAL,,no_plastic
5977,231029,812459014565,BOURBON,,no_plastic
5978,231177,812603020237,CANNED ARTICHOKES,GLASS,no_plastic
5979,231188,812603020695,GLAZES - FRUIT,,no_plastic
5980,231425,812907015274,SALT - TABLE,JAR,no_plastic
5981,231471,813026020002,TEA - HERBAL BAGS,,no_plastic
5982,231472,813026020019,TEA - HERBAL BAGS,,no_plastic
5983,231473,813026020026,TEA - HERBAL BAGS,,no_plastic
5984,231478,813026020088,TEA - HERBAL BAGS,,no_plastic
5985,232332,813606024062,BATHROOM ACCESSORY,,no_plastic
5986,233087,814387024401,HOUSEHOLD APPLIANCE ACCESSORIES,,no_plastic
5987,233485,814794010646,BOURBON,,no_plastic
5988,233490,814794010974,BOURBON,,no_plastic
5989,233673,814985000043,CAPERS,,no_plastic
5990,234105,815421011210,ORIENTAL NOODLES,,no_plastic
5991,234323,815652009017,EGGS,,no_plastic
5992,234554,815833002028,BEER,NON REFILLABLE BOTTLE,no_plastic
5993,235014,816074010308,BOURBON,,no_plastic
5994,237296,818094000017,CARBONATED SOFT DRINKS,CAN,no_plastic
5995,237913,818490011877,BOURBON,,no_plastic
5996,238696,819283010008,BOURBON,,no_plastic
5997,239685,820213101291,JAMS,REGULAR,no_plastic
5998,239689,820213101499,JAMS,REGULAR,no_plastic
5999,239696,820213101833,JAMS,REGULAR,no_plastic
6000,239697,820213101857,JAMS,REGULAR,no_plastic
6001,240839,825325410125,JAMS,REGULAR,no_plastic
6002,241672,829696001203,SEAFOOD - ANCHOVIES,,no_plastic
6003,242973,836093002023,CARBONATED SOFT DRINKS,NON REFILLABLE BOTTLES GL,no_plastic
6004,242974,836093002047,CARBONATED SOFT DRINKS,NON REFILLABLE BOTTLES GL,no_plastic
6005,242975,836093002054,CARBONATED SOFT DRINKS,NON REFILLABLE BOTTLES GL,no_plastic
6006,242976,836093002078,CARBONATED SOFT DRINKS,NON REFILLABLE BOTTLES GL,no_plastic
6007,242978,836093002108,CARBONATED SOFT DRINKS,NON REFILLABLE BOTTLES GL,no_plastic
6008,243003,836137007052,BOURBON,,no_plastic
6009,243007,836202000384,BOURBON,,no_plastic
6010,243574,839146077139,VERMOUTH,,no_plastic
6011,248607,845514044085,LAUNDRY TREATMENT AIDS,,no_plastic
6012,249810,847972000009,SALT - TABLE,BOX,no_plastic
6013,249811,847972000016,SALT - TABLE,BOX,no_plastic
6014,250844,849806001640,BOURBON,,no_plastic
6015,251380,850003797007,CARBONATED SOFT DRINKS,CAN,no_plastic
6016,251381,850003797014,CARBONATED SOFT DRINKS,CAN,no_plastic
6017,251382,850003797021,CARBONATED SOFT DRINKS,CAN,no_plastic
6018,251383,850003797038,CARBONATED SOFT DRINKS,CAN,no_plastic
6019,252284,850047003003,BOURBON,,no_plastic
6020,252764,850341006915,PIE & PASTRY FILLING - CANNED,,no_plastic
6021,253469,850835000016,TEA - HERBAL BAGS,,no_plastic
6022,253470,850835000030,TEA - HERBAL BAGS,,no_plastic
6023,253471,850835000115,TEA - HERBAL BAGS,,no_plastic
6024,253473,850835000498,TEA - HERBAL BAGS,,no_plastic
6025,253495,850887004314,VERMOUTH,,no_plastic
6026,253619,850984006006,ALUMINUM FOIL,,no_plastic
6027,253621,850984006051,ALUMINUM FOIL,,no_plastic
6028,253622,850984006068,ALUMINUM FOIL,,no_plastic
6029,254529,851621000227,BEER,NON REFILLABLE BOTTLE,no_plastic
6030,255130,851987007229,JAMS,REGULAR,no_plastic
6031,255201,852045007014,BOURBON,,no_plastic
6032,255393,852182002132,JAMS,REGULAR,no_plastic
6033,255756,852444003037,BOURBON,,no_plastic
6034,255759,852444003143,BOURBON,,no_plastic
6035,256410,852873006357,TEA - HERBAL BAGS,,no_plastic
6036,256989,853236005000,COUGH DROPS,,no_plastic
6037,257865,853826005007,BOURBON,,no_plastic
6038,257946,853897002288,BEER,CAN,no_plastic
6039,257948,853897002318,BEER,CAN,no_plastic
6040,258035,853971004030,BOURBON,,no_plastic
6041,258036,853971004115,BOURBON,,no_plastic
6042,258966,854570002052,BOURBON,,no_plastic
6043,259068,854675005002,CORN MEAL,SACK,no_plastic
6044,259070,854675005026,CORN MEAL,SACK,no_plastic
6045,259128,854749003026,DIP - CANNED,,no_plastic
6046,259956,855410003024,BOURBON,,no_plastic
6047,259957,855410003086,BOURBON,,no_plastic
6048,260592,855779021394,GLOVES,,no_plastic
6049,260752,855956000037,BEER,NON REFILLABLE BOTTLE,no_plastic
6050,260753,855956000136,BEER,NON REFILLABLE BOTTLE,no_plastic
6051,260875,856014002079,MARGARINE AND SPREADS,REGULAR,no_plastic
6052,261283,856228005026,TEA - HERBAL BAGS,,no_plastic
6053,261374,856282005314,BOURBON,,no_plastic
6054,261375,856282005819,BOURBON,,no_plastic
6055,261844,856544008336,CARBONATED SOFT DRINKS,CAN,no_plastic
6056,261906,856581006043,BOURBON,,no_plastic
6057,261907,856581006142,BOURBON,,no_plastic
6058,262101,856676006279,PIE & PASTRY FILLING - CANNED,,no_plastic
6059,262179,856716008157,JAMS,REGULAR,no_plastic
6060,262366,856820000504,CARBONATED SOFT DRINKS,CAN,no_plastic
6061,262369,856820000801,CARBONATED SOFT DRINKS,CAN,no_plastic
6062,263408,857361007052,BOURBON,,no_plastic
6063,263770,857647007257,COUGH DROPS,,no_plastic
6064,263895,857733005303,EGGS,,no_plastic
6065,264434,858051005495,TEA - HERBAL BAGS,,no_plastic
6066,264742,858173003027,EGG COLORING KITS/DYE,,no_plastic
6067,264989,858328761123,CANNED SOUP,,no_plastic
6068,264992,858328761307,CANNED SOUP,,no_plastic
6069,264994,858328761482,CANNED SOUP,,no_plastic
6070,264998,858328762120,CANNED SOUP,,no_plastic
6071,264999,858328762144,CANNED SOUP,,no_plastic
6072,265000,858328762182,CANNED SOUP,,no_plastic
6073,265437,858702005560,PIE & PASTRY FILLING - CANNED,,no_plastic
6074,265438,858702005577,PIE & PASTRY FILLING - CANNED,,no_plastic
6075,265439,858702005584,PIE & PASTRY FILLING - CANNED,,no_plastic
6076,265493,858782005207,JAMS,REGULAR,no_plastic
6077,267512,860001779608,BOURBON,,no_plastic
6078,267693,860265002429,BOURBON,,no_plastic
6079,268009,861745000010,EGGS,,no_plastic
6080,268021,861790000201,CHILIES,,no_plastic
6081,268022,861790000218,CHILIES,,no_plastic
6082,268280,864075000125,BAKERY-BAGELS-FROZEN,,no_plastic
6083,268493,865674000165,BOURBON,,no_plastic
6084,268592,866332000107,EGGS,,no_plastic
6085,269633,872513005274,FRUIT PUNCH BASES & SYRUPS,PLASTIC,no_plastic
6086,270171,875376004101,BABY ACCESSORY,,no_plastic
6087,270747,876941001983,PIMENTOS - CANNED,,no_plastic
6088,270759,876941003154,SEAFOOD - REMAINING - CANNED,,no_plastic
6089,273150,884392545352,BABY ACCESSORY,,no_plastic
6090,274394,885967835007,LAUNDRY TREATMENT AIDS,,no_plastic
6091,274395,885967836004,LAUNDRY TREATMENT AIDS,,no_plastic
6092,274396,885967836509,LAUNDRY TREATMENT AIDS,,no_plastic
6093,274582,886570000233,BEER,CAN,no_plastic
6094,275704,887422000005,EGGS,,no_plastic
6095,275705,887422000081,EGGS,,no_plastic
6096,275933,887758726334,INK JET AND TONER CARTRIDGE,,no_plastic
6097,276343,888526103036,MAGAZINE,,no_plastic
6098,276344,888526103500,MAGAZINE,,no_plastic
6099,276473,888680825775,MUSICAL INSTRUMENTS AND ACCESSORIES,,no_plastic
6100,278569,893354001072,BEER,CAN,no_plastic
6101,279266,895538002783,TEA - HERBAL BAGS,,no_plastic
6102,279267,895538002806,TEA - HERBAL BAGS,,no_plastic
6103,279644,896525001529,TEA - HERBAL BAGS,,no_plastic
6104,280035,897693000161,CANNED ARTICHOKES,GLASS,no_plastic
6105,280036,897693000192,CANNED ARTICHOKES,GLASS,no_plastic
6106,280442,898563002506,VERMOUTH,,no_plastic
6107,280443,898563002520,VERMOUTH,,no_plastic
6108,280444,898563002537,VERMOUTH,,no_plastic
6109,280445,898563002544,VERMOUTH,,no_plastic
6110,280446,898563002551,VERMOUTH,,no_plastic
6111,280447,898563002568,VERMOUTH,,no_plastic
6112,280448,898563002575,VERMOUTH,,no_plastic
6113,283842,327451000381,VERMOUTH,,no_plastic
6114,691,009128003115,MAGAZINE,,no_image
6115,694,009128450025,MAGAZINE,,no_image
6116,695,009128450032,MAGAZINE,,no_image
6117,698,009128450094,MAGAZINE,,no_image
6118,701,009128464220,MAGAZINE,,no_image
6119,713,009281013723,MAGAZINE,,no_image
6120,716,009281028765,MAGAZINE,,no_image
6121,717,009281034469,MAGAZINE,,no_image
6122,1199,009800003006,BREATH MINTS,,no_image
6123,1217,009800007332,BREATH MINTS,,no_image
6124,2042,010900012614,ALUMINUM FOIL,,no_image
6125,2043,010900012621,ALUMINUM FOIL,,no_image
6126,2049,010900071659,ALUMINUM FOIL,,no_image
6127,2061,010900203562,ALUMINUM FOIL,,no_image
6128,2064,010900271424,ALUMINUM FOIL,,no_image
6129,2075,010900596299,ALUMINUM FOIL,,no_image
6130,2087,010900817608,ALUMINUM FOIL,,no_image
6131,2982,011140109621,DEHYDRATED POTATOES,,no_image
6132,3027,011151801286,SYRUP,,no_image
6133,3097,011152167930,ORIENTAL NOODLES,,no_image
6134,3323,011171232633,GLOVES,,no_image
6135,3328,011171233227,GLOVES,,no_image
6136,4045,011381000893,HOME CANNING SUPPLY,,no_image
6137,4057,011381068558,HOME CANNING SUPPLY,,no_image
6138,4193,011509069825,FEMININE HYGIENE-TOWELETTES,BAG,no_image
6139,4903,012005404653,DETERGENTS-PACKAGED,BAG,no_image
6140,6156,012914082485,BABY ACCESSORY,,no_image
6141,6170,012914132906,BABY ACCESSORY,,no_image
6142,6383,013000009546,CATSUP,PLASTIC,no_image
6143,7049,013308753028,DISHWASHING ACCESSORY,,no_image
6144,7968,013873201207,SALT-THAWING,,no_image
6145,8086,014005140296,MAGAZINE,,no_image
6146,8092,014005140500,MAGAZINE,,no_image
6147,8101,014005144058,MAGAZINE,,no_image
6148,8104,014005144331,MAGAZINE,,no_image
6149,8106,014005510785,MAGAZINE,,no_image
6150,8653,014400108082,HOME CANNING SUPPLY,,no_image
6151,8700,014400690433,HOME CANNING SUPPLY,,no_image
6152,9117,014708612205,BABY ACCESSORY,,no_image
6153,10639,016000135611,CAKE MIX,,no_image
6154,10640,016000135628,CAKE MIX,,no_image
6155,10752,016000150171,CAKE MIX,,no_image
6156,10978,016000274853,DEHYDRATED POTATOES,,no_image
6157,11478,016200331202,SUGAR-POWDERED,CARTON,no_image
6158,11980,016600000050,SYRUP,,no_image
6159,12024,016712019292,CORN MEAL,SACK,no_image
6160,13309,017698120088,BEER,NON REFILLABLE BOTTLE,no_image
6161,14065,018000119332,COOKIE DOUGH,,no_image
6162,15827,019200610759,DISINFECTANTS,,no_image
6163,15997,019200986588,DISINFECTANTS,,no_image
6164,16085,019518113492,FLOWER AND PLANT ARTIFICIAL,,no_image
6165,16166,019518407959,FLOWER AND PLANT ARTIFICIAL,,no_image
6166,17526,020700006324,TEA - HERBAL BAGS,,no_image
6167,18221,020918641065,CANNED ARTICHOKES,CAN,no_image
6168,19069,021196102088,SMOKING ACCESSORY,,no_image
6169,19235,021248100598,SALT - TABLE,JAR,no_image
6170,19389,021331144904,MUSICAL INSTRUMENTS AND ACCESSORIES,,no_image
6171,20055,021908965116,FRUIT JUICE - APPLE - FROZEN,,no_image
6172,20311,022000020956,BREATH MINTS,,no_image
6173,21174,022532201670,FLOWER AND PLANT ARTIFICIAL,,no_image
6174,23170,023167017384,EGG COLORING KITS/DYE,,no_image
6175,23174,023167017780,EGG COLORING KITS/DYE,,no_image
6176,23522,023545023051,SUGAR - BROWN,WRAP,no_image
6177,23636,023545202081,CONFECTIONERY PASTE,,no_image
6178,23641,023545202227,CORN MEAL,SACK,no_image
6179,23661,023545203200,CORN MEAL,SACK,no_image
6180,23698,023545208670,SUGAR - BROWN,POLY BAG,no_image
6181,23877,023601071200,HOUSEHOLD APPLIANCE ACCESSORIES,,no_image
6182,25818,024321930891,MILK-SHELF STABLE,ASEPTIC,no_image
6183,26513,025000024535,FRUIT JUICE - ORANGE - FROZEN,,no_image
6184,26516,025000025167,FRUIT JUICE - ORANGE - FROZEN,,no_image
6185,28559,025947446902,DISHWASHING ACCESSORY,,no_image
6186,29580,027000420416,PUDDING/PIE FILLING - CANNED,,no_image
6187,30028,027246100233,SYRUP,,no_image
6188,31155,028000656287,MILK-SHELF STABLE,PLASTIC,no_image
6189,34558,030100120575,CRACKERS,,no_image
6190,35507,030700159609,TOASTER PASTRIES,,no_image
6191,36338,031142001877,CHEESE - RICOTTA,CUP,no_image
6192,36383,031142470123,CHEESE - RICOTTA,CUP,no_image
6193,36475,031174160016,GLOVES,,no_image
6194,36477,031174160603,GLOVES,,no_image
6195,36493,031200003041,FRUIT DRINKS & JUICES-CRANBERRY,ASEPTIC,no_image
6196,37589,031600003207,FOOTWEAR CARE PRODUCT,,no_image
6197,37591,031600101118,FOOTWEAR CARE PRODUCT,,no_image
6198,37647,031600255507,CANNED AIR,,no_image
6199,37656,031600473017,FOOTWEAR CARE PRODUCT,,no_image
6200,37657,031600473024,FOOTWEAR CARE PRODUCT,,no_image
6201,37737,031600706047,FOOTWEAR CARE PRODUCT,,no_image
6202,38315,031946000083,MAGAZINE,,no_image
6203,38549,032251294075,SMOKING ACCESSORY,,no_image
6204,38695,032251567643,COLOGNE & PERFUME-WOMEN'S,,no_image
6205,39653,032884196678,BABY ACCESSORY,,no_image
6206,39889,033200001683,DETERGENTS-PACKAGED,BAG,no_image
6207,40803,033383964362,FLOWER AND PLANT ARTIFICIAL,,no_image
6208,41060,033613021452,CARBONATED SOFT DRINKS,NON REFILLABLE BOTTLES PLS,no_image
6209,41496,033776112059,MARGARINE AND SPREADS,TUB,no_image
6210,43540,034261052997,HOUSEHOLD APPLIANCE ACCESSORIES,,no_image
6211,43837,034613050121,GLOVES,,no_image
6212,43856,034659000050,ICE,,no_image
6213,43916,034689119005,HOBBY SUPPLIES,,no_image
6214,44009,034800600955,SEAFOOD - REMAINING - CANNED,,no_image
6215,44940,035141769219,GLOVES,,no_image
6216,45012,035336008116,CANNED AIR,,no_image
6217,45808,036000406740,DISPOSABLE DIAPERS,,no_image
6218,46267,036000494976,DISPOSABLE DIAPERS,,no_image
6219,46269,036000494990,DISPOSABLE DIAPERS,,no_image
6220,46298,036000495768,DISPOSABLE DIAPERS,,no_image
6221,46347,036000498912,DISPOSABLE DIAPERS,,no_image
6222,46351,036000498967,DISPOSABLE DIAPERS,,no_image
6223,47001,036602649712,COUGH DROPS,,no_image
6224,48002,037000360117,DETERGENTS-PACKAGED,BAG,no_image
6225,52054,037600816762,SALAD & POTATO TOPPINGS,,no_image
6226,52099,037604013457,COOKWARE PRODUCT,,no_image
6227,52102,037604014423,HOUSEHOLD APPLIANCE ACCESSORIES,,no_image
6228,54413,038861021575,STORAGE AND SPACE MANAGEMENT,,no_image
6229,54423,038861022718,STORAGE AND SPACE MANAGEMENT,,no_image
6230,54432,038861026563,STORAGE AND SPACE MANAGEMENT,,no_image
6231,54492,038861090595,STORAGE AND SPACE MANAGEMENT,,no_image
6232,54528,038861631910,STORAGE AND SPACE MANAGEMENT,,no_image
6233,54556,038861645429,STORAGE AND SPACE MANAGEMENT,,no_image
6234,54558,038861645481,STORAGE AND SPACE MANAGEMENT,,no_image
6235,54560,038861645511,STORAGE AND SPACE MANAGEMENT,,no_image
6236,54720,038909000050,MATZO,,no_image
6237,54855,039059121862,MARGARINE AND SPREADS,TUB,no_image
6238,57183,040083781816,CATSUP,GLASS,no_image
6239,57186,040083782325,JAMS,REGULAR,no_image
6240,57250,040094332564,RBC COOKWARE PRODUCT,,no_image
6241,57511,040232188848,SALT - TABLE,JAR,no_image
6242,57586,040232482809,FRUIT DRINKS & JUICES-CRANBERRY,PLASTIC,no_image
6243,57587,040232482816,FRUIT DRINKS & JUICES-CRANBERRY,PLASTIC,no_image
6244,58610,041115282523,PUDDING/PIE FILLING - CANNED,,no_image
6245,58874,041143098622,PRUNES-DRIED,CANISTER,no_image
6246,59895,041255015258,PIE & PASTRY FILLING - CANNED,,no_image
6247,59897,041255015456,PIE & PASTRY FILLING - CANNED,,no_image
6248,60543,041331013680,CAPERS,,no_image
6249,60618,041331021340,BEANS WITH MEAT,CAN,no_image
6250,60706,041331024808,BEANS-DRY,,no_image
6251,60740,041331025195,BEANS-DRY,,no_image
6252,60934,041331028547,CHILIES,,no_image
6253,61009,041331030793,CONFECTIONERY PASTE,,no_image
6254,61238,041331039208,PIMENTOS - CANNED,,no_image
6255,61241,041331039239,PIMENTOS - CANNED,,no_image
6256,61397,041331050876,CORN MEAL,SACK,no_image
6257,61411,041331051095,CORN MEAL,SACK,no_image
6258,61646,041331092302,FRUIT JUICE - ORANGE - FROZEN,,no_image
6259,61663,041331092951,FROZEN FRUITS,,no_image
6260,61839,041333128108,BATTERIES,,no_image
6261,64087,041520147301,LIQUID SOAP,REFILL,no_image
6262,65978,041608002423,FEMININE HYGIENE-TOWELETTES,BAG,no_image
6263,65979,041608002430,FEMININE HYGIENE-TOWELETTES,BAG,no_image
6264,66799,041780014924,DIP - CANNED,,no_image
6265,67216,041827000149,BEER,NON REFILLABLE BOTTLE,no_image
6266,67245,041827014122,BEER,NON REFILLABLE BOTTLE,no_image
6267,68216,042396533502,PIE & PASTRY FILLING - CANNED,,no_image
6268,68566,042563007638,FROZEN FRUITS,,no_image
6269,69069,042897959184,BUBBLE GUM,,no_image
6270,69156,043000000427,FRUIT PUNCH BASES & SYRUPS,PLASTIC,no_image
6271,73127,043656712309,JAMS,REGULAR,no_image
6272,73236,043718040005,SALT-THAWING,,no_image
6273,74141,044100151040,FLAVORED MILK,PLASTIC,no_image
6274,74251,044100709265,FROZEN YOGURT,,no_image
6275,74252,044100709289,FROZEN YOGURT,,no_image
6276,74254,044100709333,FROZEN YOGURT,,no_image
6277,75211,044600016733,DISINFECTANTS,,no_image
6278,75278,044600304908,CHARCOAL,,no_image
6279,75507,044600321882,CHARCOAL,,no_image
6280,76046,045173540717,HOBBY SUPPLIES,,no_image
6281,76047,045173546054,HOBBY SUPPLIES,,no_image
6282,76089,045255115529,CHILIES,,no_image
6283,77812,046500024221,INSECTICIDE-ANT & ROACH-LIQUID,,no_image
6284,78030,046500745188,INSECTICIDE-ANT & ROACH-LIQUID,,no_image
6285,78184,046500776564,LAUNDRY TREATMENT AIDS,,no_image
6286,79260,047406110766,BABY ACCESSORY,,no_image
6287,80105,047968569750,BABY ACCESSORY,,no_image
6288,80119,047968711180,BABY ACCESSORY,,no_image
6289,80965,048163261937,CAPERS,,no_image
6290,81020,048242790488,HOBBY SUPPLIES,,no_image
6291,81597,048789022233,MATCHES,,no_image
6292,84152,050946745114,HOUSEHOLD APPLIANCE ACCESSORIES,,no_image
6293,85350,051135208366,HOUSEHOLD SCISSOR,,no_image
6294,85351,051135208373,HOUSEHOLD SCISSOR,,no_image
6295,85451,051141368467,BATHROOM ACCESSORY,,no_image
6296,85536,051141909776,HOUSEHOLD SCISSOR,,no_image
6297,85712,051233200354,BIRD FOOD,,no_image
6298,88083,052159002015,FROZEN YOGURT,,no_image
6299,89294,053334917209,TRADING CARDS,,no_image
6300,89295,053334920117,TRADING CARDS,,no_image
6301,89296,053334920216,TRADING CARDS,,no_image
6302,89298,053334920452,TRADING CARDS,,no_image
6303,89462,053800989006,OLIVES - GREEN,,no_image
6304,89465,053800989044,OLIVES - GREEN,,no_image
6305,89674,053891123426,HOUSEHOLD APPLIANCE ACCESSORIES,,no_image
6306,89750,053900022245,SYRUP,,no_image
6307,89751,053900022269,SYRUP,,no_image
6308,90361,054800422234,BEANS WITH MEAT,PLASTIC,no_image
6309,92219,063209057510,COFFEE,INDIVIDUAL CUP,no_image
6310,92302,063562637138,HOUSEHOLD SCISSOR,,no_image
6311,92986,066086100409,CANNED ARTICHOKES,GLASS,no_image
6312,92997,066086100805,PIMENTOS - CANNED,,no_image
6313,93025,066086120674,CANNED ARTICHOKES,CAN,no_image
6314,93051,066086920700,CANNED ARTICHOKES,CAN,no_image
6315,93436,067946960034,FLOWER AND PLANT ARTIFICIAL,,no_image
6316,93440,067946964360,FLOWER AND PLANT ARTIFICIAL,,no_image
6317,93515,068000001168,BREATH MINTS,,no_image
6318,93544,068270200087,SYRUP,,no_image
6319,94021,069858807407,HOUSEHOLD SCISSOR,,no_image
6320,94022,069858920311,HOUSEHOLD SCISSOR,,no_image
6321,94207,070022007059,FROZEN BREAD,,no_image
6322,94257,070048514333,BATHROOM ACCESSORY,,no_image
6323,94283,070049195852,FOOTWEAR CARE PRODUCT,,no_image
6324,94289,070049196736,FOOTWEAR CARE PRODUCT,,no_image
6325,94324,070049794727,FOOTWEAR CARE PRODUCT,,no_image
6326,94619,070076001089,SMOKING ACCESSORY,,no_image
6327,94620,070076006060,SMOKING ACCESSORY,,no_image
6328,94622,070076006152,SMOKING ACCESSORY,,no_image
6329,94701,070114003976,CANNED ARTICHOKES,CAN,no_image
6330,94702,070114003983,CANNED ARTICHOKES,CAN,no_image
6331,94893,070177067779,TEA - HERBAL BAGS,,no_image
6332,95251,070227500034,MATZO,,no_image
6333,95252,070227500041,MATZO,,no_image
6334,95258,070227500102,MATZO,,no_image
6335,95268,070227500485,MATZO MEAL/MIXES,,no_image
6336,95276,070227500645,MATZO MEAL/MIXES,,no_image
6337,95279,070227500676,MATZO MEAL/MIXES,,no_image
